ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_HISTORY_LENGTH,BAD_DEBT_RATIO,AVERAGE_DELAYED_MONTHS,IS_BAD
5068098,F,Y,Y,1,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10865,-1481,1,0,0,0,Sales staff,3.0,6,0.0,0.0,0
5145832,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19620,-2196,1,0,0,0,Core staff,2.0,31,0.06451612903225806,1.0,1
5118294,F,N,N,2,139500.0,Working,Incomplete higher,Married,With parents,-13166,-2988,1,1,1,0,Core staff,4.0,40,0.025,1.0,1
5024145,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2.0,14,0.0,0.0,0
5085896,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14601,-7900,1,0,1,0,Laborers,2.0,54,0.0,0.0,0
5023551,F,N,N,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1.0,16,0.0,0.0,0
5066974,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17542,-645,1,0,0,1,Drivers,2.0,26,0.0,0.0,0
5068539,F,Y,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19804,-3246,1,0,0,0,Sales staff,1.0,6,0.0,0.0,0
5033574,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14222,-141,1,1,1,0,Cooking staff,3.0,21,0.0,0.0,0
5086046,F,Y,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14133,-2695,1,0,0,0,High skill tech staff,4.0,18,0.0,0.0,0
5054352,M,N,N,0,99000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-22187,-5416,1,0,0,0,Laborers,2.0,53,0.0,0.0,0
5067585,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17887,-567,1,1,0,0,Drivers,2.0,30,0.0,0.0,0
5022892,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,2.0,6,0.0,0.0,0
5089531,F,Y,N,0,315000.0,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,2.0,51,0.0,0.0,0
5117510,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12161,-127,1,1,0,0,Cooking staff,4.0,12,0.0,0.0,0
5050715,M,Y,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-9579,-835,1,0,0,0,Laborers,2.0,6,0.0,0.0,0
5058248,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-12849,-543,1,1,1,0,Core staff,2.0,3,0.0,0.0,0
5149239,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-9412,-959,1,0,1,0,IT staff,2.0,25,0.04,1.0,1
5115858,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15649,-8412,1,1,1,0,Medicine staff,2.0,12,0.0,0.0,0
5021516,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,16,0.0,0.0,0
5048050,F,N,Y,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,1,0,0,0,Accountants,2.0,23,0.0,0.0,0
5046337,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10217,-900,1,1,0,0,Accountants,3.0,14,0.0,0.0,0
5118255,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14116,-6032,1,1,1,0,Laborers,3.0,26,0.0,0.0,0
5074661,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21742,-3144,1,0,0,0,Laborers,2.0,6,0.0,0.0,0
5023187,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17235,-2700,1,0,1,0,Core staff,2.0,29,0.0,0.0,0
5091447,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15630,-716,1,0,0,0,Cleaning staff,4.0,57,0.0,0.0,0
5068302,F,N,Y,1,135000.0,Working,Higher education,Civil marriage,House / apartment,-9792,-293,1,0,0,1,Core staff,3.0,5,0.0,0.0,0
5149682,F,Y,Y,3,405000.0,Working,Secondary / secondary special,Married,House / apartment,-13886,-4003,1,0,0,0,Accountants,5.0,37,0.0,0.0,0
5142168,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12943,-4029,1,0,0,0,Laborers,2.0,36,0.0,0.0,0
5045831,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-13668,-808,1,0,0,0,Laborers,2.0,12,0.0,0.0,0
5058464,F,N,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,15,0.0,0.0,0
5090457,M,N,N,3,315000.0,Working,Higher education,Married,House / apartment,-14978,-3019,1,1,0,0,Managers,5.0,18,0.0,0.0,0
5091721,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14116,-2269,1,0,0,0,Medicine staff,2.0,38,0.0,0.0,0
5100037,M,Y,N,0,207000.0,Working,Secondary / secondary special,Married,Municipal apartment,-20535,-888,1,0,0,0,Laborers,2.0,7,0.0,0.0,0
5009251,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9957,-921,1,1,0,0,Drivers,3.0,27,0.0,0.0,0
5065636,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9373,-1212,1,0,0,0,Drivers,2.0,14,0.07142857142857142,1.0,1
5092096,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14953,-1812,1,1,0,0,Sales staff,2.0,13,0.0,0.0,0
5021334,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-17767,-3804,1,0,0,0,Cooking staff,2.0,30,0.0,0.0,0
5023841,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0,17,0.0,0.0,0
5054649,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-18631,-6359,1,0,0,0,Managers,3.0,17,0.6470588235294118,1.2727272727272727,1
5113477,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-14129,-984,1,0,0,0,Core staff,2.0,23,0.0,0.0,0
5142816,M,N,N,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,-17537,-1749,1,0,0,0,Laborers,3.0,7,0.0,0.0,0
5036780,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-16917,-615,1,0,0,0,High skill tech staff,2.0,11,0.0,0.0,0
5068294,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-15351,-566,1,0,0,0,Drivers,2.0,16,0.0,0.0,0
5065700,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,8,0.125,1.0,1
5045763,F,N,N,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-13720,-1934,1,0,1,0,Sales staff,2.0,10,0.0,0.0,0
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2.0,37,0.0,0.0,0
5135556,F,N,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11375,-1236,1,0,0,0,Sales staff,1.0,22,0.0,0.0,0
5008811,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19110,-3051,1,0,1,1,Sales staff,1.0,39,0.0,0.0,0
5090021,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-10075,-460,1,0,1,1,Core staff,2.0,13,0.0,0.0,0
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,42,0.0,0.0,0
5022610,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3.0,6,0.0,0.0,0
5092015,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15937,-3214,1,0,0,0,Laborers,3.0,46,0.08695652173913043,1.0,1
5126761,F,Y,Y,1,355500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15220,-288,1,0,0,0,Core staff,3.0,45,0.0,0.0,0
5116263,F,N,Y,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17468,-7413,1,0,0,0,Core staff,6.0,32,0.0,0.0,0
5146047,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577,-2441,1,0,0,0,Accountants,1.0,9,0.0,0.0,0
5113278,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,With parents,-9585,-346,1,0,0,0,Low-skill Laborers,2.0,11,0.0,0.0,0
5068442,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11270,-870,1,0,0,0,Laborers,2.0,25,0.0,0.0,0
5118252,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14116,-6032,1,1,1,0,Laborers,3.0,20,0.0,0.0,0
5033905,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-21917,-1905,1,0,0,0,Medicine staff,2.0,9,0.0,0.0,0
5045048,F,N,N,0,202500.0,Working,Higher education,Single / not married,House / apartment,-11991,-706,1,0,0,1,Laborers,1.0,11,0.0,0.0,0
5132850,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17493,-3694,1,0,0,1,Medicine staff,2.0,9,0.0,0.0,0
5054332,M,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22780,-9830,1,1,0,0,Laborers,2.0,14,0.0,0.0,0
5118135,M,Y,N,2,135000.0,Working,Higher education,Married,With parents,-11645,-5056,1,0,1,0,Laborers,4.0,5,0.0,0.0,0
5149710,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,-11574,-3608,1,0,1,0,High skill tech staff,3.0,21,0.0,0.0,0
5061979,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13299,-1628,1,0,0,0,Laborers,2.0,9,0.0,0.0,0
5091912,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-11067,-2208,1,1,0,1,Managers,2.0,8,0.0,0.0,0
5053004,F,N,Y,0,180000.0,Working,Lower secondary,Married,House / apartment,-16551,-5041,1,0,0,0,Cleaning staff,2.0,15,0.0,0.0,0
5028729,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2.0,51,0.0,0.0,0
5114393,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18728,-9325,1,0,0,0,Cooking staff,2.0,12,0.0,0.0,0
5111146,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-19579,-1028,1,0,1,0,Laborers,2.0,55,0.0,0.0,0
5140013,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0,32,0.0,0.0,0
5136923,F,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,-10569,-565,1,0,1,0,Sales staff,2.0,21,0.047619047619047616,1.0,1
5036126,M,N,Y,1,616500.0,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,3.0,8,0.0,0.0,0
5090316,F,N,Y,0,427500.0,Working,Higher education,Married,House / apartment,-19889,-3600,1,1,0,0,Managers,2.0,41,0.0,0.0,0
5106032,M,Y,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-19661,-369,1,0,0,0,Laborers,2.0,19,0.0,0.0,0
5125717,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,25,0.0,0.0,0
5009968,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2.0,17,0.0,0.0,0
5089245,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-19363,-12332,1,0,1,1,Medicine staff,1.0,28,0.0,0.0,0
5143232,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10142,-2479,1,0,0,0,Managers,2.0,40,0.0,0.0,0
5066925,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,-17522,-1526,1,0,0,0,Security staff,1.0,27,0.0,0.0,0
5091862,F,N,Y,3,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10682,-1692,1,0,0,0,Medicine staff,5.0,38,0.02631578947368421,1.0,1
5038919,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11034,-2421,1,0,0,0,Laborers,3.0,17,0.0,0.0,0
5022934,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-12615,-1156,1,0,0,0,Laborers,4.0,8,0.0,0.0,0
5125328,M,Y,Y,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,21,0.0,0.0,0
5116284,F,N,N,0,112500.0,Commercial associate,Lower secondary,Married,Municipal apartment,-19020,-231,1,0,0,0,Sales staff,2.0,20,0.0,0.0,0
5105605,F,N,Y,5,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13039,-3375,1,0,0,0,Laborers,7.0,12,0.0,0.0,0
5062460,F,N,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,37,0.0,0.0,0
5056084,F,N,Y,3,180000.0,State servant,Higher education,Married,House / apartment,-16000,-7401,1,0,0,0,Core staff,5.0,13,0.0,0.0,0
5132948,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12676,-1350,1,0,0,0,Waiters/barmen staff,2.0,2,0.0,0.0,0
5066454,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20092,-1345,1,0,0,0,Cleaning staff,1.0,4,0.0,0.0,0
5041123,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17031,-642,1,0,0,0,Core staff,1.0,13,0.0,0.0,0
5050839,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22766,-227,1,0,0,0,Security staff,2.0,15,0.0,0.0,0
5054668,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10182,-2403,1,0,0,0,Sales staff,1.0,40,0.0,0.0,0
5100194,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21466,-7978,1,0,0,0,Laborers,2.0,36,0.0,0.0,0
5089843,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0,33,0.0,0.0,0
5113419,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12716,-5336,1,0,0,0,Core staff,2.0,19,0.0,0.0,0
5008987,M,Y,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2.0,11,0.0,0.0,0
5135535,M,Y,Y,5,202500.0,Working,Secondary / secondary special,Married,Co-op apartment,-11384,-2727,1,0,0,0,Managers,7.0,38,0.0,0.0,0
5008913,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-15519,-3234,1,0,0,0,Laborers,1.0,16,0.0,0.0,0
5037063,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0,40,0.0,0.0,0
5023429,M,N,Y,3,157500.0,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5.0,2,0.0,0.0,0
5009187,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0,6,0.0,0.0,0
5106058,M,Y,N,0,261000.0,State servant,Higher education,Married,Municipal apartment,-11117,-2676,1,0,0,0,Core staff,2.0,7,0.0,0.0,0
5036626,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14999,-321,1,1,1,0,Drivers,3.0,9,0.0,0.0,0
5089351,F,N,N,0,121500.0,State servant,Higher education,Married,House / apartment,-22014,-5239,1,1,0,0,Accountants,2.0,28,0.03571428571428571,1.0,1
5096933,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-14185,-4447,1,1,0,0,Core staff,2.0,26,0.19230769230769232,1.0,1
5053063,F,N,Y,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,1,0,0,0,Cooking staff,2.0,2,0.0,0.0,0
5145723,M,Y,Y,0,315000.0,Working,Higher education,Single / not married,House / apartment,-10328,-543,1,0,1,0,High skill tech staff,1.0,6,0.0,0.0,0
5139609,M,N,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13702,-3565,1,1,1,0,Laborers,5.0,11,0.36363636363636365,1.0,1
5091598,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-22318,-565,1,0,0,0,Cleaning staff,2.0,53,0.0,0.0,0
5116481,F,N,N,2,225000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12378,-670,1,1,1,0,Sales staff,3.0,8,0.0,0.0,0
5068745,F,N,Y,3,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11870,-5072,1,0,0,0,Laborers,4.0,16,0.0625,1.0,1
5028975,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11363,-721,1,0,1,0,High skill tech staff,5.0,15,0.0,0.0,0
5143420,M,Y,N,1,315000.0,State servant,Higher education,Married,Municipal apartment,-9095,-926,1,0,0,0,Core staff,3.0,23,0.0,0.0,0
5022592,F,N,Y,1,144000.0,Working,Higher education,Civil marriage,House / apartment,-13435,-122,1,1,1,1,Secretaries,3.0,16,0.0,0.0,0
5145725,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15864,-1532,1,0,0,0,Laborers,1.0,14,0.0,0.0,0
5118553,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-18481,-1800,1,0,0,0,Laborers,1.0,38,0.0,0.0,0
5036880,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-16395,-888,1,1,0,0,High skill tech staff,1.0,21,0.0,0.0,0
5022817,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,17,0.0,0.0,0
5053326,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16699,-628,1,0,1,0,Security staff,3.0,17,0.11764705882352941,1.0,1
5054355,M,N,N,0,99000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-22187,-5416,1,0,0,0,Laborers,2.0,18,0.0,0.0,0
5115778,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,With parents,-14754,-2871,1,1,0,0,Laborers,2.0,4,0.0,0.0,0
5117849,M,Y,N,1,292500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,3.0,18,0.0,0.0,0
5142686,F,N,N,0,207000.0,Commercial associate,Higher education,Married,House / apartment,-10673,-469,1,1,1,0,Managers,2.0,20,0.0,0.0,0
5105447,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9894,-2499,1,1,1,0,Sales staff,2.0,31,0.0,0.0,0
5028277,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-12730,-2213,1,0,0,0,Accountants,4.0,9,0.0,0.0,0
5089570,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11309,-2713,1,1,0,0,Sales staff,2.0,27,0.1111111111111111,1.0,1
5126526,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,-12269,-196,1,0,1,0,Medicine staff,2.0,2,0.0,0.0,0
5105828,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-17807,-3041,1,0,0,0,Accountants,2.0,48,0.020833333333333332,1.0,1
5146105,F,Y,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18053,-3141,1,0,0,0,Sales staff,2.0,16,0.0,0.0,0
5115644,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9435,-1472,1,0,1,0,Laborers,1.0,4,0.0,0.0,0
5047881,F,N,Y,2,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-18459,-4145,1,0,1,0,Medicine staff,4.0,6,0.0,0.0,0
5143210,F,Y,Y,2,157500.0,Working,Higher education,Married,House / apartment,-11814,-1535,1,0,0,0,Core staff,4.0,23,0.0,0.0,0
5009515,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2.0,33,0.0,0.0,0
5021486,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10450,-1218,1,0,1,1,Laborers,3.0,11,0.18181818181818182,1.0,1
5069016,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295,-3700,1,0,0,0,Laborers,2.0,36,0.027777777777777776,2.0,1
5045351,F,N,Y,0,90000.0,Working,Secondary / secondary special,Widow,House / apartment,-17710,-1772,1,0,0,0,Cooking staff,1.0,9,0.0,0.0,0
5149195,F,N,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17921,-5008,1,0,0,0,Sales staff,2.0,7,0.0,0.0,0
5009698,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,28,0.03571428571428571,1.0,1
5116258,F,N,Y,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17468,-7413,1,0,0,0,Core staff,6.0,36,0.2222222222222222,2.75,1
5068912,F,N,N,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-14802,-1846,1,0,0,0,Drivers,3.0,17,0.11764705882352941,1.0,1
5050972,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15964,-7591,1,0,0,0,Core staff,2.0,27,0.1111111111111111,1.0,1
5038657,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-2148,1,0,0,0,Sales staff,2.0,13,0.0,0.0,0
